steps,reward,lenght
294567,-13.53008315685714,500
295067,-16.869538402037985,500
295567,-22.57858925233767,500
296067,-17.109018414059893,500
296567,-14.353140942960435,500
297067,-57.569157260081454,500
297567,-22.725434822564857,500
297584,9.613872376230278,17
298084,-92.08625916897975,500
298540,0.7135379488240599,456
298541,10.0,1
298553,8.690973595697034,12
298574,9.480702571912886,21
299074,-36.06614541543106,500
299075,10.0,1
299575,-42.910702669140576,500
300075,-19.853160195237045,500
300575,-25.05781809924194,500
301075,-17.81795655866721,500
301138,8.525983951573226,63
301638,-13.395953969139038,500
302138,-11.9208275025536,500
302638,-21.43247012247494,500
303138,-17.806924241666575,500
303142,9.930367698672352,4
303642,-17.70823377510045,500
304142,-15.006896873207888,500
304642,-19.77587500695604,500
304678,8.718620804718753,36
305178,-16.386910194563974,500
305199,8.390947290553978,21
305239,3.6907680461303682,40
305739,-17.369983183850312,500
306239,-18.93244442075867,500
306739,-15.374943289899585,500
307239,-16.61893610445737,500
307739,-15.984889522771297,500
308239,-16.263664647311384,500
308739,-17.544877812028602,500
308801,6.390383687741734,62
308820,9.016209716361729,19
308838,9.588808115587627,18
309338,-15.827987021593403,500
309838,-19.248693517701838,500
309839,10.0,1
310339,-16.580115424663827,500
310839,-17.818968882648008,500
310857,9.378727399987493,18
310870,9.763573348751398,13
310880,9.793851656465247,10
311380,-19.525515802318996,500
311880,-16.252330027221845,500
312380,-21.05987425301201,500
312880,-14.044416229071151,500
313029,6.786120897386532,149
313529,-14.208106190704576,500
314029,-12.56366544520689,500
314041,9.748681283217781,12
314541,-32.81111450039576,500
314557,9.692861895352094,16
314558,10.0,1
315058,-18.847874701353067,500
315091,9.33164835140014,33
315591,-12.734563519873538,500
316091,-17.435643582203774,500
316103,9.753982038119487,12
316120,8.548542076061498,17
316319,2.464358209512011,199
316819,-15.233166143011696,500
316840,9.641457487655387,21
316874,8.96129543341181,34
317374,-19.575905243128727,500
317452,8.574604873392019,78
317952,-15.859195338534391,500
318452,-16.87772537396963,500
318952,-15.18797002760617,500
319452,-14.356192453991284,500
319952,-12.607849972744784,500
320452,-12.935543207502556,500
320952,-30.37047153568587,500
321452,-20.663062269244236,500
321952,-14.638897864183168,500
321955,9.967194028288455,3
322455,-13.91990954920042,500
322955,-13.773813961251642,500
323455,-26.773099799416116,500
323456,10.0,1
323678,4.195635821141013,222
324178,-17.161179477216002,500
324678,-16.46672706057299,500
325178,-16.615628642006627,500
325678,-15.291845057005117,500
326178,-16.558743277133118,500
326179,10.0,1
326217,9.324718158903032,38
326717,-14.24602729024724,500
326718,10.0,1
326719,9.996254559874206,1
327219,-17.911229571607763,500
327719,-14.463201946076513,500
328219,-16.34259976002361,500
328719,-41.65849572106939,500
329219,-32.18676930360248,500
329719,-14.668412928228825,500
329828,6.890544631693544,109
330328,-13.117151715639565,500
330482,5.943553462805242,154
330486,9.9336679501479,4
330487,10.0,1
330987,-17.783420375722404,500
331487,-14.358810719120422,500
331706,4.327526005620546,219
332206,-107.09626275004183,500
332706,-21.07728691369103,500
333206,-20.783763629304058,500
333706,-15.773323864297211,500
334206,-48.92678641766461,500
334706,-16.63642720443741,500
334845,6.848593857688439,139
335345,-15.075043191437556,500
335845,-13.069646575721524,500
336345,-16.193074855228826,500
336845,-57.815881199126984,500
337345,-15.163951276124168,500
337796,-11.969126068671136,451
337806,9.645817176457129,10
337819,9.716563324346241,13
337887,7.795006217331411,68
338387,-19.082736694513088,500
338887,-21.042878583095227,500
339387,-12.611981522798017,500
339388,10.0,1
339394,9.909661702992425,6
339894,-17.519573562836612,500
340394,-16.47978294293024,500
340894,-17.61836534018823,500
341394,-17.799869474343378,500
341894,-14.078054813894584,500
341903,9.78940372518948,9
342403,-18.977670283305734,500
342903,-49.97008808686776,500
342906,9.947978067577411,3
343406,-50.573790517709895,500
343411,9.830957484956478,5
343911,-13.984025295619338,500
344411,-17.699623813490934,500
344430,9.548036911820466,19
344930,-16.74119943218566,500
344945,9.684499217769842,15
345445,-17.044753084763844,500
345945,-17.220894964528405,500
346445,-16.977392595177445,500
346945,-14.786075262857834,500
347445,-16.320069079933326,500
347448,9.959386776265635,3
347461,9.730570957991368,13
347961,-14.124823510016821,500
347980,9.547763414022477,19
348480,-14.639566434420292,500
348481,10.0,1
348981,-19.22539377696561,500
348989,9.838983788608497,8
349489,-16.786745762526493,500
349989,-15.6214184366731,500
350489,-12.99396519736926,500
350490,9.989152183766098,1
350990,-19.392677887287633,500
351490,-11.810353967890741,500
351990,-16.903267410246443,500
352490,-35.474983553112374,500
352990,-16.78344741987873,500
352993,9.958457632567777,3
353493,-14.605369696295224,500
353496,9.96304496141724,3
353796,-1.3346409514379491,300
354296,-81.88196698848259,500
354796,-16.545265636543302,500
355296,-14.121988754150083,500
355796,-14.762460161973777,500
356296,-11.649297656585901,500
356329,9.017009213013251,33
356829,-17.59198061746553,500
356834,9.931514018557714,5
357334,-17.624253901792102,500
357358,9.533088823024928,24
357858,-11.135476456325488,500
358358,-17.652805230600006,500
358436,7.459233448030986,78
358936,-23.041813299020603,500
358943,9.871932381820766,7
359443,-16.733154581120054,500
359448,9.907825453986842,5
359450,9.97361110170607,2
359950,-13.834262395839994,500
359969,9.681045292120718,19
360469,-53.029330700174825,500
360481,9.749233413240143,12
360482,10.0,1
360494,9.807353605040186,12
360994,-17.403017366425015,500
361494,-14.584153030786686,500
361881,-0.14463279164390208,387
361886,9.923418690903125,5
