Wall time,Step,Value
1713842032.589968,1298325,9.591304779052734
1713842032.590275,1298361,-6.531639575958252
1713842032.590612,1298364,9.529814720153809
1713842032.590914,1298382,9.672627449035645
1713842032.59123,1298409,9.891312599182129
1713842032.591547,1298415,9.630602836608887
1713842032.591881,1298448,9.769550323486328
1713842032.592198,1298469,9.664725303649902
1713842032.592508,1298478,8.536206245422363
1713842032.592828,1298490,9.78069019317627
1713842032.593145,1298508,9.877900123596191
1713842032.593442,1298508,-3.0903573036193848
1713842032.593752,1298553,9.721985816955566
1713842032.594075,1298562,9.687731742858887
1713842032.594392,1298571,9.185629844665527
1713842032.5947,1298580,9.93990707397461
1713842032.595012,1298622,7.248826026916504
1713842032.595357,1298628,9.711339950561523
1713842032.59566,1298643,9.90744686126709
1713842032.595965,1298655,9.872937202453613
1713842032.596299,1298661,-2.017949104309082
1713842032.596611,1298667,9.503851890563965
1713842032.596914,1298694,9.882936477661133
1713842032.597219,1298697,9.763550758361816
1713842032.597558,1298718,9.885432243347168
1713842032.597856,1298721,7.929916858673096
1713842032.598159,1298736,9.769954681396484
1713842032.59849,1298739,9.905078887939453
1713842032.598806,1298745,10.0
1713842032.599123,1298751,9.947253227233887
1713842032.599442,1298757,9.789517402648926
1713842032.599757,1298784,9.757944107055664
1713842032.60005,1298787,9.784659385681152
1713842032.600358,1298787,9.822425842285156
1713842032.600695,1298805,9.91358470916748
1713842032.601001,1298805,9.930632591247559
1713842032.601317,1298820,9.552366256713867
1713842032.60163,1298832,9.729940414428711
1713842032.601967,1298850,9.806571006774902
1713842032.602263,1298889,5.897541046142578
1713842032.602602,1298895,9.72323989868164
1713842032.602917,1298901,8.146444320678711
1713842032.603241,1298937,9.767746925354004
1713842032.603556,1298937,9.738380432128906
1713842032.603871,1298943,9.660131454467773
1713842032.604203,1298949,10.0
1713842032.604501,1298976,9.774540901184082
1713842032.604818,1298979,9.352629661560059
1713842032.605134,1298982,10.0
1713842032.605446,1299003,9.888490676879883
1713842032.605753,1299009,9.882017135620117
1713842032.606057,1299015,9.69043254852295
1713842032.606388,1299036,9.81501579284668
1713842032.606681,1299042,10.0
1713842032.607011,1299042,9.79770278930664
1713842032.60734,1299063,8.51826286315918
1713842032.607672,1299069,10.0
1713842032.607995,1299090,9.903711318969727
1713842032.608293,1299093,9.465658187866211
1713842032.608613,1299120,9.87768268585205
1713842032.608913,1299123,9.524691581726074
1713842032.609239,1299126,10.0
1713842032.609544,1299135,6.974466800689697
1713842032.60986,1299156,9.858150482177734
1713842032.610166,1299165,9.853074073791504
1713842032.610459,1299165,9.335495948791504
1713842032.610783,1299174,-2.0137436389923096
1713842032.611079,1299201,9.762895584106445
1713842032.611392,1299228,7.306467533111572
1713842032.611698,1299240,7.336692810058594
1713842032.612017,1299255,8.290563583374023
1713842032.612361,1299261,9.908974647521973
1713842032.612658,1299270,9.732291221618652
1713842032.621946,1299285,9.856171607971191
1713842032.622464,1299297,9.834114074707031
1713842032.622774,1299312,9.866423606872559
1713842032.623059,1299318,9.989562034606934
1713842032.623369,1299327,9.84745979309082
1713842032.623708,1299327,9.6024808883667
1713842392.493937,1299357,9.582101821899414
1713842392.497534,1299360,9.836918830871582
1713842392.498485,1299405,9.454290390014648
1713842392.499004,1299405,9.726419448852539
1713842392.500445,1299411,9.6303129196167
1713842392.501417,1299450,9.772403717041016
1713842392.502381,1299453,9.686446189880371
1713842392.503172,1299456,10.0
1713842392.503997,1299459,9.644803047180176
1713842392.504806,1299489,9.838055610656738
1713842392.505578,1299489,9.832629203796387
1713842392.506432,1299501,9.960643768310547
1713842392.508082,1299504,9.530786514282227
1713842392.50907,1299534,9.872580528259277
1713842392.509614,1299555,6.017705917358398
1713842392.510425,1299561,9.99030590057373
1713842392.511492,1299579,9.513583183288574
1713842392.512217,1299624,9.386717796325684
1713842392.51342,1299627,9.726048469543457
1713842392.513801,1299636,9.463451385498047
1713842392.514335,1299666,9.833269119262695
1713842392.514788,1299708,-5.83599853515625
1713842392.515631,1299714,10.0
1713842392.516179,1299738,9.920083045959473
1713842392.516855,1299747,9.441903114318848
1713842392.517533,1299765,9.883744239807129
1713842392.518024,1299783,9.928936958312988
1713842392.518445,1299786,9.84476089477539
1713842392.519077,1299825,9.786498069763184
1713842392.519721,1299855,9.528197288513184
1713842392.520503,1299879,9.674413681030273
1713842392.521017,1299888,9.976351737976074
1713842392.521572,1299894,10.0
1713842392.522794,1299933,-7.293848991394043
1713842392.523288,1299951,9.179008483886719
1713842392.523956,1299966,-5.836167812347412
1713842392.524651,1299969,6.142106056213379
1713842392.525164,1299984,9.847711563110352
1713842392.525562,1300014,9.701869010925293
1713842392.525878,1300026,7.962142467498779
1713842392.52617,1300032,10.0
1713842392.526466,1300053,-6.102745532989502
1713842392.526758,1300059,10.0
1713842392.527059,1300080,9.38314151763916
1713842392.527363,1300101,6.566973686218262
1713842392.527667,1300119,9.776876449584961
1713842392.527961,1300122,8.539034843444824
1713842392.528268,1300131,9.836844444274902
1713842392.528573,1300134,9.968565940856934
1713842392.528861,1300158,9.874444007873535
1713842392.529159,1300170,9.683259963989258
1713842392.529453,1300176,9.779690742492676
1713842392.52974,1300215,9.717912673950195
1713842392.530019,1300215,9.684188842773438
1713842392.530319,1300218,9.543181419372559
1713842392.530602,1300260,9.748574256896973
1713842392.530894,1300260,9.706055641174316
1713842392.531168,1300272,9.748603820800781
1713842392.531556,1300293,9.80196762084961
1713842392.531911,1300299,9.810261726379395
1713842392.532207,1300308,9.617191314697266
1713842392.532512,1300314,9.941051483154297
1713842392.532805,1300323,9.862098693847656
1713842392.533099,1300350,9.723888397216797
1713842392.533384,1300368,9.12672233581543
1713842392.533697,1300383,9.492902755737305
1713842392.53398,1300398,8.396841049194336
1713842392.534275,1300404,9.794716835021973
1713842392.534558,1300416,8.820911407470703
1713842392.534881,1300434,9.78000545501709
1713842392.535179,1300452,9.779881477355957
1713842392.535474,1300467,9.61760425567627
1713842392.535783,1300473,9.908848762512207
1713842392.5361,1300482,-2.5816030502319336
1713842392.536394,1300500,9.576375007629395
1713842392.536673,1300530,9.846818923950195
1713842392.536998,1300533,9.570839881896973
1713842392.537288,1300539,9.986907005310059
1713842392.537579,1300539,9.993974685668945
1713842392.537857,1300554,6.255176544189453
1713842392.538189,1300560,9.914146423339844
1713842392.538489,1300593,9.813924789428711
1713842392.538779,1300599,9.77714729309082
1713842392.539058,1300605,10.0
1713842392.53941,1300611,10.0
1713842392.539699,1300626,9.865160942077637
1713842392.539978,1300641,9.94790267944336
1713842392.540268,1300644,9.857664108276367
1713842392.540609,1300650,10.0
1713842392.540893,1300677,9.838974952697754
1713842392.541178,1300698,8.813892364501953
1713842392.541502,1300716,9.305014610290527
1713842392.541896,1300734,9.784069061279297
1713842392.542212,1300746,9.968196868896484
1713842392.542521,1300764,9.807973861694336
1713842392.542843,1300794,9.872715950012207
1713842392.543127,1300800,10.0
1713842392.543412,1300818,9.54682445526123
1713842392.543725,1300842,-2.3713431358337402
1713842392.544024,1300857,9.645062446594238
1713842392.544306,1300860,9.739383697509766
1713842392.544589,1300884,9.86457633972168
1713842392.544965,1300908,9.74204158782959
1713842392.545251,1300917,8.88142204284668
1713842392.545535,1300929,9.70706844329834
1713842392.545831,1300938,9.910995483398438
1713842392.546158,1300950,9.969504356384277
1713842392.546442,1300953,9.710411071777344
1713842392.546725,1300959,9.851150512695312
1713842392.547028,1300965,9.976400375366211
1713842392.547354,1300995,9.49716854095459
1713842392.547636,1300995,9.784063339233398
1713842392.547946,1301013,9.920389175415039
1713842392.548274,1301028,9.82045841217041
1713842392.548563,1301034,9.62823486328125
1713842392.548842,1301052,9.805904388427734
1713842392.549158,1301061,9.819026947021484
1713842392.549489,1301064,9.841910362243652
1713842392.549778,1301085,9.82976245880127
1713842392.550059,1301112,9.459726333618164
1713842392.550417,1301118,9.666847229003906
1713842392.550703,1301130,9.734508514404297
1713842392.550982,1301133,9.951420783996582
1713842392.551277,1301139,9.994379997253418
1713842392.551616,1301145,9.840110778808594
1713842392.551919,1301157,9.871973037719727
1713842392.552281,1301184,9.885757446289062
1713842392.552652,1301187,9.750057220458984
1713842392.552954,1301217,9.85006332397461
1713842392.553235,1301229,9.960412979125977
1713842392.553529,1301232,9.714706420898438
1713842392.553854,1301253,-6.08991813659668
1713842392.554137,1301262,9.809752464294434
1713842392.554417,1301268,9.990998268127441
1713842392.554733,1301280,9.970596313476562
1713842392.555034,1301283,9.697970390319824
1713842392.555323,1301304,9.721906661987305
1713842392.555607,1301328,9.765649795532227
1713842392.555939,1301334,8.971593856811523
1713842392.55623,1301367,9.350751876831055
1713842392.556513,1301382,9.679203987121582
1713842392.556799,1301391,9.977863311767578
1713842392.55713,1301391,9.624288558959961
1713842392.55742,1301397,9.87547492980957
1713842392.557697,1301397,10.0
1713842392.557992,1301403,9.989882469177246
1713842392.558327,1301430,9.82569694519043
1713842392.558607,1301439,9.73581314086914
1713842392.55889,1301448,9.481270790100098
1713842392.559214,1301454,10.0
1713842392.55952,1301460,10.0
1713842392.559833,1301472,9.821285247802734
1713842392.560124,1301484,9.679068565368652
1713842392.560426,1301505,9.696648597717285
1713842392.56072,1301514,9.854188919067383
1713842392.560999,1301520,-2.420264720916748
1713842392.561298,1301529,-2.176912784576416
1713842392.561724,1301553,9.733100891113281
1713842392.562051,1301559,9.472068786621094
1713842392.562356,1301607,5.953531265258789
1713842392.562676,1301619,9.570775985717773
1713842392.562958,1301664,9.748483657836914
1713842392.563251,1301664,9.535529136657715
1713842392.56357,1301679,-3.0064690113067627
1713842392.563883,1301682,9.930939674377441
1713842392.564165,1301688,10.0
1713842392.564482,1301700,9.968828201293945
1713842392.564793,1301730,8.384407043457031
1713842392.565095,1301736,5.482312202453613
1713842392.565374,1301736,9.826617240905762
1713842392.565683,1301742,10.0
1713842392.566001,1301757,9.867801666259766
1713842392.566281,1301784,9.85152816772461
1713842392.566557,1301799,9.082962036132812
1713842392.566872,1301808,9.869683265686035
1713842392.567178,1301838,9.844429969787598
1713842392.567463,1301856,9.183732032775879
1713842392.567754,1301868,9.551243782043457
1713842392.568077,1301904,9.60431957244873
1713842392.568367,1301919,6.691843032836914
1713842392.568647,1301925,9.607075691223145
1713842392.568943,1301961,9.836639404296875
1713842392.569287,1301967,9.575758934020996
1713842392.569581,1301973,7.867614269256592
1713842392.569861,1301973,9.993486404418945
1713842392.570177,1301997,9.835112571716309
1713842392.570479,1302006,9.859777450561523
1713842392.570753,1302015,8.665655136108398
1713842392.571038,1302033,9.924515724182129
1713842392.571447,1302033,9.879556655883789
1713842392.571758,1302036,9.79386043548584
1713842392.572073,1302039,10.0
1713842392.572389,1302051,-2.074765205383301
1713842392.572713,1302063,9.858945846557617
1713842392.572995,1302069,8.644574165344238
1713842392.573278,1302072,9.82243824005127
1713842392.573643,1302078,10.0
1713842392.573929,1302084,10.0
1713842392.574206,1302096,9.837394714355469
1713842392.574516,1302114,9.734851837158203
1713842392.574819,1302123,9.566596031188965
1713842392.575105,1302129,9.99364185333252
1713842392.575393,1302144,9.943445205688477
1713842392.575699,1302168,5.312632083892822
1713842392.576,1302183,9.752521514892578
1713842392.576294,1302192,9.392921447753906
1713842392.576575,1302213,9.724921226501465
1713842392.57693,1302213,9.842758178710938
1713842392.577223,1302219,10.0
1713842392.577505,1302243,9.85303783416748
1713842392.577838,1302273,9.634695053100586
1713842392.578137,1302303,9.646988868713379
1713842392.578428,1302309,7.359772682189941
1713842392.578707,1302333,9.60848617553711
1713842392.579014,1302351,9.711148262023926
1713842392.579318,1302360,9.574583053588867
1713842392.579606,1302393,9.017718315124512
1713842392.579899,1302411,-4.185436248779297
1713842392.580215,1302420,9.624954223632812
1713842392.580511,1302432,9.577730178833008
1713842392.580785,1302450,9.936491012573242
1713842392.581087,1302450,-6.905330657958984
1713842392.581752,1302456,10.0
1713842392.582077,1302456,9.80164909362793
1713842392.582433,1302477,9.859338760375977
1713842392.582743,1302483,9.77328109741211
1713842392.58302,1302483,10.0
1713842392.583339,1302504,9.918522834777832
1713842392.583612,1302513,9.686798095703125
1713842392.583903,1302516,9.829486846923828
1713842392.58417,1302525,9.913079261779785
1713842392.584465,1302534,9.918709754943848
1713842392.584739,1302564,9.873831748962402
1713842392.585034,1302588,6.7677903175354
1713842392.585307,1302597,-5.148815155029297
1713842392.5856,1302603,9.831295013427734
1713842392.585866,1302621,-4.497236728668213
1713842392.58614,1302633,9.722477912902832
1713842392.586402,1302645,9.871376991271973
1713842392.586706,1302663,9.835107803344727
1713842392.586979,1302672,9.9876708984375
1713842392.587257,1302672,9.53808879852295
1713842392.58753,1302717,7.689117431640625
1713842392.587824,1302738,8.376252174377441
1713842392.588093,1302744,8.794485092163086
1713842392.58837,1302747,9.854339599609375
1713842392.588635,1302750,10.0
1713842392.588919,1302789,9.739219665527344
1713842392.589188,1302789,8.668447494506836
1713842392.589476,1302795,10.0
1713842392.589746,1302795,9.996966361999512
1713842392.590035,1302801,10.0
1713842392.590296,1302822,9.915426254272461
1713842392.590573,1302822,9.495978355407715
1713842392.590836,1302828,10.0
1713842392.591117,1302834,9.77853012084961
1713842392.591394,1302858,9.810982704162598
1713842392.591663,1302867,9.839117050170898
1713842392.591927,1302867,-6.322504997253418
1713842392.592219,1302885,9.945181846618652
1713842392.592507,1302906,-6.973593711853027
1713842392.592784,1302909,9.711629867553711
1713842392.593051,1302924,9.806715965270996
1713842392.593341,1302954,9.70163631439209
1713842392.593617,1302957,-7.6574320793151855
1713842392.593886,1302984,9.892152786254883
1713842392.594169,1303002,9.940625190734863
1713842392.594455,1303008,7.3635358810424805
1713842392.59473,1303026,9.681476593017578
1713842392.595007,1303035,9.969953536987305
1713842392.595318,1303065,9.645174980163574
1713842392.595592,1303065,9.250121116638184
1713842392.595856,1303071,9.810930252075195
1713842392.596124,1303095,9.841238975524902
1713842392.596441,1303098,-5.321253776550293
1713842392.596711,1303104,9.989437103271484
1713842392.596983,1303104,10.0
1713842392.597255,1303110,9.338616371154785
1713842392.597555,1303149,9.729766845703125
1713842392.597826,1303155,9.788087844848633
1713842392.598101,1303164,-2.6845052242279053
1713842392.598374,1303185,7.6743483543396
1713842392.598686,1303194,9.505172729492188
1713842392.598961,1303200,9.961719512939453
1713842392.599231,1303209,-3.087912082672119
1713842392.599496,1303239,9.838489532470703
1713842392.599807,1303251,9.098007202148438
1713842392.600078,1303257,7.450157165527344
1713842392.600349,1303260,9.921189308166504
1713842392.600625,1303281,9.844964027404785
1713842392.600925,1303299,9.924423217773438
1713842392.601197,1303353,9.67018985748291
1713842392.601465,1303353,9.264938354492188
1713842392.601745,1303374,9.916131973266602
1713842392.602066,1303389,9.828733444213867
1713842392.602335,1303401,4.662265300750732
1713842392.6026,1303428,9.779685974121094
1713842392.602873,1303428,9.877201080322266
1713842392.603175,1303431,8.637166976928711
1713842392.603455,1303464,-2.6003873348236084
1713842392.603725,1303467,9.787214279174805
1713842392.604009,1303491,9.630083084106445
1713842392.604352,1303509,9.677267074584961
1713842392.604619,1303524,9.809320449829102
1713842392.6049,1303548,6.642411708831787
1713842392.605186,1303554,9.857624053955078
1713842392.605482,1303557,9.9801607131958
1713842392.60575,1303572,9.945334434509277
1713842392.606029,1303581,9.568296432495117
1713842392.60632,1303587,-2.1192305088043213
1713842392.606608,1303605,9.873356819152832
1713842392.606873,1303623,9.64885425567627
1713842392.607151,1303641,9.321617126464844
1713842392.607451,1303677,9.776549339294434
1713842392.607736,1303689,8.646793365478516
1713842392.608003,1303722,9.741262435913086
1713842392.608272,1303722,9.322250366210938
1713842392.608574,1303728,10.0
1713842392.608865,1303734,9.728190422058105
1713842392.609133,1303752,9.820369720458984
1713842392.609404,1303776,9.731805801391602
1713842392.609704,1303779,9.857230186462402
1713842392.609994,1303785,10.0
1713842392.61026,1303800,-3.159970760345459
1713842392.610532,1303818,9.267792701721191
1713842392.610818,1303824,9.172333717346191
1713842392.611101,1303845,-7.8855061531066895
1713842392.61137,1303851,10.0
1713842392.611654,1303854,9.845277786254883
1713842392.611948,1303860,9.981209754943848
1713842392.61223,1303866,10.0
1713842392.612504,1303878,9.600312232971191
1713842392.612805,1303884,10.0
1713842392.613083,1303887,9.918230056762695
1713842392.613356,1303902,9.948959350585938
1713842392.613622,1303905,9.674145698547363
1713842392.61392,1303908,10.0
1713842392.614206,1303935,9.730154991149902
1713842392.614476,1303941,9.829466819763184
1713842392.614746,1303950,9.952133178710938
1713842392.615053,1303971,9.564291954040527
1713842392.615349,1303974,9.881099700927734
1713842392.61562,1303980,8.967113494873047
1713842392.615897,1304001,9.869900703430176
1713842392.616197,1304028,9.679161071777344
1713842392.616489,1304031,-4.893439292907715
1713842392.616759,1304046,9.925570487976074
1713842392.617057,1304076,-3.564526081085205
1713842392.617342,1304079,9.852234840393066
1713842392.617631,1304112,9.152495384216309
1713842392.617903,1304139,5.873185157775879
1713842392.618204,1304154,9.146299362182617
1713842392.618477,1304157,9.949055671691895
1713842392.618766,1304166,4.223734378814697
1713842392.619035,1304175,9.982551574707031
1713842392.61936,1304196,9.75836181640625
1713842392.619634,1304199,7.979842662811279
1713842392.619932,1304220,9.868509292602539
1713842392.6202,1304226,10.0
1713842392.62051,1304232,8.4815673828125
1713842392.620815,1304238,9.793180465698242
1713842392.621087,1304277,9.739768028259277
1713842392.621356,1304298,9.92137622833252
1713842392.621656,1304298,9.607563018798828
1713842392.62197,1304316,8.296404838562012
1713842392.622242,1304325,9.87744140625
1713842392.622516,1304331,-2.006542682647705
1713842392.622837,1304331,9.812211990356445
1713842392.623128,1304334,9.935667037963867
1713842392.623407,1304355,9.873950958251953
1713842392.623698,1304382,9.576160430908203
1713842392.623989,1304382,9.347000122070312
1713842392.624308,1304406,9.52412223815918
1713842392.62459,1304412,9.838560104370117
1713842392.624896,1304439,-6.248054504394531
1713842392.625192,1304481,9.514708518981934
1713842392.625488,1304487,9.388543128967285
1713842392.625757,1304493,9.97140884399414
1713842392.626062,1304499,10.0
1713842392.626359,1304508,9.92252254486084
1713842392.626632,1304514,9.514741897583008
1713842392.626903,1304520,10.0
1713842392.627225,1304541,9.427907943725586
1713842392.627533,1304550,9.828337669372559
1713842392.627808,1304565,9.60454273223877
1713842392.628167,1304571,10.0
1713842392.628576,1304571,9.919903755187988
1713842392.628859,1304580,9.978260040283203
1713842392.629149,1304586,9.611289024353027
1713842392.629433,1304595,9.955241203308105
1713842392.629736,1304601,10.0
1713842392.63001,1304607,10.0
1713842392.630299,1304619,9.818714141845703
1713842392.630581,1304622,9.700090408325195
1713842392.630882,1304628,9.981405258178711
1713842392.631149,1304646,9.91990852355957
1713842392.631437,1304682,9.781116485595703
1713842392.631726,1304694,8.376243591308594
1713842392.632045,1304709,3.67698073387146
1713842392.632314,1304718,-4.313839912414551
1713842392.632608,1304730,9.686203002929688
1713842392.632906,1304739,9.92089557647705
1713842392.633177,1304766,9.594006538391113
1713842392.633444,1304772,10.0
1713842392.63374,1304784,9.514386177062988
1713842392.634045,1304817,9.741743087768555
1713842392.634316,1304823,7.732893943786621
1713842392.634577,1304826,9.74996566772461
1713842392.634867,1304847,9.890276908874512
1713842392.635185,1304859,9.831817626953125
1713842392.635457,1304865,10.0
1713842392.635721,1304871,10.0
1713842392.636034,1304889,8.086277961730957
1713842392.636322,1304901,9.247968673706055
1713842392.636586,1304901,9.509084701538086
1713842392.636854,1304931,9.731919288635254
1713842392.637138,1304952,9.70872688293457
1713842392.637433,1304958,9.631270408630371
1713842392.637697,1304973,9.742377281188965
1713842392.637979,1304988,9.955464363098145
1713842392.638265,1304988,9.872918128967285
1713842392.638567,1305000,9.693094253540039
1713842392.638834,1305030,8.556619644165039
1713842392.639116,1305039,9.726724624633789
1713842392.639402,1305039,9.769698143005371
1713842392.639695,1305063,9.89257526397705
1713842392.639963,1305078,9.656432151794434
1713842392.640259,1305084,9.997045516967773
1713842392.640549,1305087,9.63947868347168
1713842392.640844,1305123,9.808655738830566
1713842392.641117,1305129,9.74045467376709
1713842392.641405,1305135,9.541749954223633
1713842392.641691,1305159,9.807511329650879
1713842392.641978,1305165,9.827624320983887
1713842392.642243,1305171,10.0
1713842392.64253,1305207,9.462719917297363
1713842392.642799,1305240,9.470250129699707
1713842392.643086,1305246,10.0
1713842392.643355,1305246,9.446269989013672
1713842392.643665,1305252,9.71738052368164
1713842392.643932,1305297,9.257425308227539
1713842392.644216,1305315,8.67457103729248
1713842392.644482,1305324,9.982178688049316
1713842392.64479,1305327,-2.533926486968994
1713842392.645106,1305330,8.091687202453613
1713842392.645376,1305342,9.943758964538574
1713842392.645643,1305360,9.79688549041748
1713842392.645937,1305369,9.86019229888916
1713842392.646228,1305393,9.900798797607422
1713842392.646495,1305405,9.538406372070312
1713842392.646764,1305408,9.483772277832031
1713842392.647071,1305417,9.8832368850708
1713842392.647409,1305426,-3.5294220447540283
1713842392.647676,1305435,9.870484352111816
1713842392.64794,1305456,-5.603113651275635
1713842392.648233,1305477,9.59538459777832
1713842392.648535,1305489,9.666556358337402
1713842392.648808,1305498,9.72482967376709
1713842392.649076,1305501,9.895824432373047
1713842392.649414,1305504,10.0
1713842392.649696,1305516,9.9566068649292
1713842392.649958,1305528,9.971177101135254
1713842392.650265,1305537,9.816585540771484
1713842392.650545,1305558,9.576698303222656
1713842392.650831,1305564,9.768987655639648
1713842392.651093,1305570,9.974264144897461
1713842392.65139,1305570,9.110152244567871
1713842392.651668,1305570,9.994107246398926
1713842392.651944,1305594,9.8909273147583
1713842392.652224,1305597,9.869214057922363
1713842392.652557,1305630,9.778271675109863
1713842392.652859,1305642,9.71338176727295
1713842392.653123,1305660,7.795999526977539
1713842392.653384,1305663,9.805400848388672
1713842392.653692,1305693,9.682877540588379
1713842392.653983,1305693,9.86584758758545
1713842392.65425,1305705,9.77195930480957
1713842392.654529,1305723,9.83293342590332
1713842392.654812,1305729,9.901762962341309
1713842392.655096,1305747,9.64225959777832
1713842392.655367,1305771,9.689469337463379
1713842392.655642,1305774,9.718449592590332
1713842392.65594,1305801,9.724272727966309
1713842392.656245,1305804,9.84363842010498
1713842392.656505,1305807,9.886812210083008
1713842392.65678,1305834,9.857330322265625
1713842392.657056,1305840,9.99716567993164
1713842392.657361,1305843,9.821724891662598
1713842392.657622,1305843,9.731136322021484
1713842392.657892,1305873,9.818490982055664
1713842392.658189,1305879,9.82124137878418
1713842392.658493,1305912,9.52783203125
1713842392.658758,1305915,9.765667915344238
1713842392.659023,1305930,9.932835578918457
1713842392.659312,1305936,9.615568161010742
1713842392.659596,1305945,9.853099822998047
1713842392.659859,1305951,9.991048812866211
1713842392.660133,1305975,9.749406814575195
1713842392.66041,1306002,9.655470848083496
1713842392.660704,1306014,9.758416175842285
1713842392.660965,1306029,-2.7672574520111084
1713842392.661243,1306035,10.0
1713842392.661554,1306065,8.417444229125977
1713842392.66183,1306068,9.096879005432129
1713842392.662094,1306071,9.813542366027832
1713842392.662368,1306074,10.0
1713842392.662658,1306107,-4.295358180999756
1713842392.662934,1306119,9.731303215026855
1713842392.663199,1306122,9.492636680603027
1713842392.663474,1306155,-7.491176605224609
1713842392.663769,1306158,9.834110260009766
1713842392.664044,1306164,10.0
1713842392.664307,1306170,10.0
1713842392.664585,1306191,9.541814804077148
1713842392.664914,1306197,10.0
1713842392.665174,1306197,9.815755844116211
1713842392.665443,1306233,9.799293518066406
1713842392.665716,1306245,9.696483612060547
1713842392.666095,1306248,6.666463851928711
1713842392.666361,1306257,9.897217750549316
1713842392.666639,1306260,9.958781242370605
1713842392.666923,1306278,9.942602157592773
1713842392.667234,1306287,9.793757438659668
1713842392.667497,1306308,9.681195259094238
1713842392.667771,1306314,8.874092102050781
1713842392.66805,1306344,9.744068145751953
1713842392.668449,1306356,9.718114852905273
1713842392.668709,1306365,6.332705974578857
1713842392.668984,1306374,9.939350128173828
1713842392.669293,1306377,9.84554672241211
1713842392.669571,1306389,9.944709777832031
1713842392.669833,1306407,9.765497207641602
1713842392.670108,1306413,10.0
1713842392.670396,1306419,9.12983512878418
1713842392.670675,1306431,9.669476509094238
1713842392.670938,1306437,10.0
1713842392.671229,1306446,9.881509780883789
1713842392.671522,1306449,9.979303359985352
1713842392.671798,1306467,6.73699426651001
1713842392.672062,1306473,9.864648818969727
1713842392.672346,1306518,9.733734130859375
1713842392.67263,1306521,9.561750411987305
1713842392.672906,1306530,9.960491180419922
1713842392.673167,1306530,9.97861099243164
1713842392.673456,1306536,9.59876823425293
1713842392.67395,1306542,10.0
1713842392.674287,1306542,9.956642150878906
1713842392.674655,1306548,10.0
1713842392.674973,1306560,9.97410774230957
1713842392.675247,1306566,9.780424118041992
1713842392.675512,1306566,9.880264282226562
1713842392.675807,1306587,9.9201021194458
1713842392.676086,1306608,9.7750883102417
1713842392.676697,1306623,9.592170715332031
1713842392.677148,1306626,9.690213203430176
1713842392.677423,1306641,9.864225387573242
1713842392.677697,1306653,-2.8911454677581787
1713842392.677993,1306656,9.846418380737305
1713842392.678283,1306677,-2.5482020378112793
1713842392.67867,1306713,-9.65568733215332
1713842392.678962,1306731,9.091325759887695
1713842392.679275,1306740,9.570230484008789
1713842392.679547,1306743,-5.489152908325195
1713842392.679814,1306749,9.933242797851562
1713842392.6801,1306749,10.0
1713842392.680398,1306767,9.844482421875
1713842392.680664,1306770,9.902568817138672
1713842392.680928,1306776,10.0
1713842392.681229,1306791,9.737818717956543
1713842392.681513,1306809,8.263583183288574
1713842392.681774,1306827,9.818382263183594
1713842392.682036,1306848,9.765385627746582
1713842392.682348,1306854,8.74923038482666
1713842392.68263,1306863,9.943705558776855
1713842392.682895,1306884,9.935441970825195
1713842392.683158,1306899,9.738258361816406
1713842392.683479,1306905,10.0
1713842392.683752,1306905,9.411944389343262
1713842392.684013,1306914,9.858940124511719
1713842392.684276,1306938,9.84758472442627
1713842392.684583,1306944,10.0
1713842392.684862,1306962,8.777889251708984
1713842392.685124,1306965,9.607473373413086
1713842392.685385,1306968,10.0
1713842392.685712,1306977,9.978522300720215
1713842392.685988,1306983,9.784322738647461
1713842392.68625,1306992,9.854277610778809
1713842392.686517,1307010,9.833704948425293
1713842392.686841,1307034,9.13243293762207
1713842392.687117,1307040,9.309076309204102
1713842392.687385,1307040,9.994047164916992
1713842392.687643,1307040,9.852363586425781
1713842392.687973,1307076,9.768048286437988
1713842392.68824,1307088,9.486029624938965
1713842392.688499,1307091,9.719331741333008
1713842392.688758,1307097,10.0
1713842392.689115,1307106,9.354032516479492
1713842392.689378,1307121,9.831125259399414
1713842392.689639,1307130,9.835836410522461
1713842392.689903,1307145,9.786246299743652
1713842392.690259,1307169,9.456622123718262
1713842392.690521,1307172,9.726785659790039
1713842392.69078,1307190,9.906447410583496
1713842392.691055,1307211,9.572440147399902
1713842392.691358,1307244,9.649053573608398
1713842392.691639,1307247,-2.3864824771881104
1713842392.691901,1307259,9.954028129577637
1713842392.692172,1307265,10.0
1713842392.692485,1307271,10.0
1713842392.692766,1307283,9.200068473815918
1713842392.69303,1307286,9.767779350280762
1713842392.693301,1307307,9.89791202545166
1713842392.69361,1307325,9.760090827941895
1713842392.693887,1307343,6.376324653625488
1713842392.694146,1307346,-6.458860874176025
1713842392.694434,1307361,9.839151382446289
1713842392.694749,1307382,9.790265083312988
1713842392.69504,1307385,8.540621757507324
1713842392.695306,1307391,10.0
1713842392.695572,1307403,9.749128341674805
1713842392.695863,1307427,9.72819995880127
1713842392.696141,1307433,-2.180284023284912
1713842392.696408,1307454,5.357132911682129
1713842392.696678,1307472,9.535571098327637
1713842392.696984,1307478,6.471317291259766
1713842392.697262,1307484,9.994155883789062
1713842392.697533,1307499,8.219278335571289
1713842392.69781,1307505,10.0
1713842392.698093,1307520,9.699877738952637
1713842392.698393,1307523,9.784539222717285
1713842392.698665,1307535,9.96384048461914
