steps,reward,lenght
203807,7.947708699158256,105
204307,-30.4797765072371,500
204560,4.735070928880354,253
204561,10.0,1
205061,-12.81877800794667,500
205561,-44.1566406288891,500
205655,7.947215509082183,94
206155,-15.021303844073616,500
206655,-21.05871838615906,500
207155,-17.43326254970948,500
207156,10.0,1
207656,-23.158650390079035,500
208156,-18.30967850036912,500
208656,-19.585901170570082,500
209156,-25.644513552925545,500
209656,-42.73286528345022,500
210156,-18.78212004381345,500
210157,10.0,1
210290,7.16382088170932,133
210436,7.352972470381787,146
210936,-18.740339197001564,500
211436,-44.6167030966394,500
211936,-44.14341151781597,500
212436,-47.475704768924075,500
212437,10.0,1
212937,-21.032993331525333,500
213437,-11.379272176395455,500
213438,10.0,1
213938,-38.20635932968949,500
214438,-18.102470627877974,500
214938,-26.464976821089873,500
215438,-21.395374022519714,500
215938,-44.73563409831958,500
216438,-53.547155870399095,500
216938,-17.875350544964366,500
217438,-37.974814807878985,500
217938,-38.1201239973631,500
218438,-14.041915005232479,500
218446,9.873455743345785,8
218946,-56.70532067839946,500
219446,-31.44602456937504,500
219946,-23.076497750934912,500
220446,-31.041673215353295,500
220447,10.0,1
220947,-17.66999601017373,500
221447,-14.168697523907232,500
221448,10.0,1
221948,-28.876419261281228,500
222448,-17.437943176587968,500
222948,-26.0777968007384,500
223448,-15.400949826406032,500
223492,9.086379625488162,44
223992,-38.090658870071955,500
224492,-35.5656643986241,500
224992,-34.097832781565515,500
225492,-50.68049327277051,500
225992,-27.44119067474714,500
226492,-28.09080941352268,500
226992,-34.775321806289135,500
227492,-14.520506999643985,500
227494,9.974854478457527,2
227702,5.286955885126514,208
227703,10.0,1
227751,9.130341642517273,48
227752,9.988245421437108,1
227937,-1.8094154345701572,185
228019,8.215375803406324,82
228519,-27.817070999405573,500
229019,-9.93036468092678,500
229519,-50.83768168761615,500
230019,-21.871228249456827,500
230519,-18.69712055673575,500
231019,-18.819348138797775,500
231519,-43.45309380666362,500
231520,10.0,1
232020,-38.30511945522145,500
232021,10.0,1
232521,-34.48713253191467,500
233021,-19.591930999347362,500
233521,-11.238053733718623,500
234021,-13.368992555792039,500
234209,6.77069973544609,188
234709,-45.85409558469498,500
235209,-15.067494712508083,500
235709,-26.09909852429087,500
235765,7.601142253183381,56
235907,7.400112470131816,142
236407,-22.625706097534994,500
236907,-33.99155240046182,500
237407,-40.5577776490339,500
237907,-23.406084141971665,500
238322,2.2772959458438615,415
238822,-41.52033369163414,500
239322,-20.03241112415209,500
239822,-35.45142044230261,500
239823,10.0,1
240323,-42.6013069160182,500
240823,-40.53082263482523,500
241323,-39.99865193187612,500
241823,-32.82925111828059,500
242323,-25.678976041920382,500
242823,-35.05948896322311,500
243323,-29.159243018951308,500
243324,9.996309492742721,1
243325,10.0,1
243672,-1.580001657100473,347
244172,-49.973818563558616,500
244672,-12.159082737660277,500
244674,9.970940033479902,2
245174,-22.402856711931065,500
245674,-13.244903174270325,500
246005,2.8148635156611217,331
246505,-29.958548352085362,500
247005,-13.573603628484149,500
247505,-21.15860238619965,500
248005,-15.46030211250411,500
248505,-22.666215665298566,500
249005,-26.053098377790096,500
249505,-16.168520024130004,500
250005,-181.36023091834358,500
250505,-207.93226752185512,500
251005,-212.0457014285801,500
251505,-24.462415305634885,500
251506,10.0,1
252006,-13.92407106199564,500
252506,-34.75628338237705,500
253006,-42.51439406972629,500
253506,-15.066108689553632,500
254006,-20.3878358777764,500
254010,9.939629961691331,4
254510,-17.98651663716902,500
255010,-33.10171104229473,500
255510,-20.492094838889624,500
256010,-18.490396503369553,500
256113,8.122915530329276,103
256613,-27.60897605753085,500
257113,-23.318057313777445,500
257613,-43.935794959102324,500
258113,-55.56587557520345,500
258613,-38.40004474961907,500
259113,-36.431876145449955,500
259613,-19.98995466379564,500
260113,-14.446127368436102,500
260613,-36.20931147814453,500
